prob_num,title,href,paywall,acceptance_rate,difficulty,uplikes,downlikes,verbosity,category
626,Exchange Seats,/problems/exchange-seats,free,69.0%,Medium
627,Swap Salary,/problems/swap-salary,free,79.8%,Easy
628,Maximum Product of Three Numbers,/problems/maximum-product-of-three-numbers,free,46.8%,Easy
629,K Inverse Pairs Array,/problems/k-inverse-pairs-array,free,37.2%,Hard
630,Course Schedule III,/problems/course-schedule-iii,free,35.6%,Hard
631,Design Excel Sum Formula,/problems/design-excel-sum-formula,premium,41.2%,Hard
632,Smallest Range Covering Elements from K Lists,/problems/smallest-range-covering-elements-from-k-lists,free,58.1%,Hard
633,Sum of Square Numbers,/problems/sum-of-square-numbers,free,34.5%,Medium
634,Find the Derangement of An Array,/problems/find-the-derangement-of-an-array,premium,41.1%,Medium
635,Design Log Storage System,/problems/design-log-storage-system,premium,62.2%,Medium
636,Exclusive Time of Functions,/problems/exclusive-time-of-functions,free,59.9%,Medium
637,Average of Levels in Binary Tree,/problems/average-of-levels-in-binary-tree,free,68.4%,Easy
638,Shopping Offers,/problems/shopping-offers,free,54.5%,Medium
639,Decode Ways II,/problems/decode-ways-ii,free,30.3%,Hard
640,Solve the Equation,/problems/solve-the-equation,free,43.3%,Medium
641,Design Circular Deque,/problems/design-circular-deque,free,57.2%,Medium
642,Design Search Autocomplete System,/problems/design-search-autocomplete-system,premium,48.1%,Hard
643,Maximum Average Subarray I,/problems/maximum-average-subarray-i,free,43.4%,Easy
644,Maximum Average Subarray II,/problems/maximum-average-subarray-ii,premium,35.2%,Hard
645,Set Mismatch,/problems/set-mismatch,free,41.2%,Easy
646,Maximum Length of Pair Chain,/problems/maximum-length-of-pair-chain,free,55.5%,Medium
647,Palindromic Substrings,/problems/palindromic-substrings,free,64.4%,Medium
648,Replace Words,/problems/replace-words,free,61.8%,Medium
649,Dota2 Senate,/problems/dota2-senate,free,39.9%,Medium
650,2 Keys Keyboard,/problems/2-keys-keyboard,free,52.2%,Medium
651,4 Keys Keyboard,/problems/4-keys-keyboard,premium,54.0%,Medium
652,Find Duplicate Subtrees,/problems/find-duplicate-subtrees,free,55.6%,Medium
653,Two Sum IV - Input is a BST,/problems/two-sum-iv-input-is-a-bst,free,58.6%,Easy
654,Maximum Binary Tree,/problems/maximum-binary-tree,free,83.4%,Medium
655,Print Binary Tree,/problems/print-binary-tree,free,59.4%,Medium
656,Coin Path,/problems/coin-path,premium,31.2%,Hard
657,Robot Return to Origin,/problems/robot-return-to-origin,free,75.0%,Easy
658,Find K Closest Elements,/problems/find-k-closest-elements,free,44.4%,Medium
659,Split Array into Consecutive Subsequences,/problems/split-array-into-consecutive-subsequences,free,45.5%,Medium
660,Remove 9,/problems/remove-9,premium,55.5%,Hard
661,Image Smoother,/problems/image-smoother,free,54.0%,Easy
662,Maximum Width of Binary Tree,/problems/maximum-width-of-binary-tree,free,40.1%,Medium
663,Equal Tree Partition,/problems/equal-tree-partition,premium,41.2%,Medium
664,Strange Printer,/problems/strange-printer,free,45.6%,Hard
665,Non-decreasing Array,/problems/non-decreasing-array,free,21.5%,Medium
666,Path Sum IV,/problems/path-sum-iv,premium,58.5%,Medium
667,Beautiful Arrangement II,/problems/beautiful-arrangement-ii,free,59.3%,Medium
668,Kth Smallest Number in Multiplication Table,/problems/kth-smallest-number-in-multiplication-table,free,50.9%,Hard
669,Trim a Binary Search Tree,/problems/trim-a-binary-search-tree,free,64.6%,Medium
670,Maximum Swap,/problems/maximum-swap,free,47.4%,Medium
671,Second Minimum Node In a Binary Tree,/problems/second-minimum-node-in-a-binary-tree,free,43.5%,Easy
672,Bulb Switcher II,/problems/bulb-switcher-ii,free,50.8%,Medium
673,Number of Longest Increasing Subsequence,/problems/number-of-longest-increasing-subsequence,free,40.6%,Medium
674,Longest Continuous Increasing Subsequence,/problems/longest-continuous-increasing-subsequence,free,48.2%,Easy
675,Cut Off Trees for Golf Event,/problems/cut-off-trees-for-golf-event,free,35.4%,Hard
676,Implement Magic Dictionary,/problems/implement-magic-dictionary,free,56.5%,Medium
677,Map Sum Pairs,/problems/map-sum-pairs,free,57.0%,Medium
678,Valid Parenthesis String,/problems/valid-parenthesis-string,free,33.1%,Medium
679,24 Game,/problems/24-game,free,48.6%,Hard
680,Valid Palindrome II,/problems/valid-palindrome-ii,free,38.5%,Easy
681,Next Closest Time,/problems/next-closest-time,premium,46.5%,Medium
682,Baseball Game,/problems/baseball-game,free,69.4%,Easy
683,K Empty Slots,/problems/k-empty-slots,premium,36.7%,Hard
684,Redundant Connection,/problems/redundant-connection,free,61.0%,Medium
685,Redundant Connection II,/problems/redundant-connection-ii,free,33.7%,Hard
686,Repeated String Match,/problems/repeated-string-match,free,33.5%,Medium
687,Longest Univalue Path,/problems/longest-univalue-path,free,39.2%,Medium
688,Knight Probability in Chessboard,/problems/knight-probability-in-chessboard,free,51.5%,Medium
689,Maximum Sum of 3 Non-Overlapping Subarrays,/problems/maximum-sum-of-3-non-overlapping-subarrays,free,48.4%,Hard
690,Employee Importance,/problems/employee-importance,free,63.7%,Medium
691,Stickers to Spell Word,/problems/stickers-to-spell-word,free,46.8%,Hard
692,Top K Frequent Words,/problems/top-k-frequent-words,free,54.2%,Medium
693,Binary Number with Alternating Bits,/problems/binary-number-with-alternating-bits,free,60.8%,Easy
694,Number of Distinct Islands,/problems/number-of-distinct-islands,premium,59.5%,Medium
695,Max Area of Island,/problems/max-area-of-island,free,69.3%,Medium
696,Count Binary Substrings,/problems/count-binary-substrings,free,64.6%,Easy
697,Degree of an Array,/problems/degree-of-an-array,free,55.6%,Easy
698,Partition to K Equal Sum Subsets,/problems/partition-to-k-equal-sum-subsets,free,44.6%,Medium
699,Falling Squares,/problems/falling-squares,free,43.7%,Hard
700,Search in a Binary Search Tree,/problems/search-in-a-binary-search-tree,free,75.2%,Easy
701,Insert into a Binary Search Tree,/problems/insert-into-a-binary-search-tree,free,75.0%,Medium
702,Search in a Sorted Array of Unknown Size,/problems/search-in-a-sorted-array-of-unknown-size,premium,70.6%,Medium
703,Kth Largest Element in a Stream,/problems/kth-largest-element-in-a-stream,free,52.7%,Easy
704,Binary Search,/problems/binary-search,free,54.6%,Easy
705,Design HashSet,/problems/design-hashset,free,63.8%,Easy
706,Design HashMap,/problems/design-hashmap,free,63.8%,Easy
707,Design Linked List,/problems/design-linked-list,free,26.9%,Medium
708,Insert into a Sorted Circular Linked List,/problems/insert-into-a-sorted-circular-linked-list,premium,34.2%,Medium
709,To Lower Case,/problems/to-lower-case,free,81.2%,Easy
710,Random Pick with Blacklist,/problems/random-pick-with-blacklist,free,33.2%,Hard
711,Number of Distinct Islands II,/problems/number-of-distinct-islands-ii,premium,50.9%,Hard
712,Minimum ASCII Delete Sum for Two Strings,/problems/minimum-ascii-delete-sum-for-two-strings,free,61.4%,Medium
713,Subarray Product Less Than K,/problems/subarray-product-less-than-k,free,43.4%,Medium
714,Best Time to Buy and Sell Stock with Transaction Fee,/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,free,61.8%,Medium
715,Range Module,/problems/range-module,free,43.4%,Hard
716,Max Stack,/problems/max-stack,premium,45.0%,Easy
717,1-bit and 2-bit Characters,/problems/1-bit-and-2-bit-characters,free,46.2%,Easy
718,Maximum Length of Repeated Subarray,/problems/maximum-length-of-repeated-subarray,free,51.4%,Medium
719,Find K-th Smallest Pair Distance,/problems/find-k-th-smallest-pair-distance,free,34.8%,Hard
720,Longest Word in Dictionary,/problems/longest-word-in-dictionary,free,50.9%,Medium
721,Accounts Merge,/problems/accounts-merge,free,55.7%,Medium
722,Remove Comments,/problems/remove-comments,free,37.3%,Medium
723,Candy Crush,/problems/candy-crush,premium,75.0%,Medium
724,Find Pivot Index,/problems/find-pivot-index,free,51.2%,Easy
725,Split Linked List in Parts,/problems/split-linked-list-in-parts,free,56.8%,Medium
726,Number of Atoms,/problems/number-of-atoms,free,51.7%,Hard
727,Minimum Window Subsequence,/problems/minimum-window-subsequence,premium,42.9%,Hard
728,Self Dividing Numbers,/problems/self-dividing-numbers,free,76.8%,Easy
729,My Calendar I,/problems/my-calendar-i,free,55.0%,Medium
730,Count Different Palindromic Subsequences,/problems/count-different-palindromic-subsequences,free,44.1%,Hard
731,My Calendar II,/problems/my-calendar-ii,free,53.2%,Medium
732,My Calendar III,/problems/my-calendar-iii,free,66.3%,Hard
733,Flood Fill,/problems/flood-fill,free,58.0%,Easy
734,Sentence Similarity,/problems/sentence-similarity,premium,43.0%,Easy
735,Asteroid Collision,/problems/asteroid-collision,free,44.4%,Medium
736,Parse Lisp Expression,/problems/parse-lisp-expression,free,51.2%,Hard
737,Sentence Similarity II,/problems/sentence-similarity-ii,premium,48.0%,Medium
738,Monotone Increasing Digits,/problems/monotone-increasing-digits,free,46.7%,Medium
739,Daily Temperatures,/problems/daily-temperatures,free,66.9%,Medium
740,Delete and Earn,/problems/delete-and-earn,free,57.1%,Medium
741,Cherry Pickup,/problems/cherry-pickup,free,36.2%,Hard
742,Closest Leaf in a Binary Tree,/problems/closest-leaf-in-a-binary-tree,premium,45.5%,Medium
743,Network Delay Time,/problems/network-delay-time,free,48.2%,Medium
744,Find Smallest Letter Greater Than Target,/problems/find-smallest-letter-greater-than-target,free,45.3%,Easy
745,Prefix and Suffix Search,/problems/prefix-and-suffix-search,free,36.4%,Hard
746,Min Cost Climbing Stairs,/problems/min-cost-climbing-stairs,free,58.3%,Easy
747,Largest Number At Least Twice of Others,/problems/largest-number-at-least-twice-of-others,free,45.0%,Easy
748,Shortest Completing Word,/problems/shortest-completing-word,free,58.8%,Easy
749,Contain Virus,/problems/contain-virus,free,49.9%,Hard
750,Number Of Corner Rectangles,/problems/number-of-corner-rectangles,premium,67.5%,Medium
751,IP to CIDR,/problems/ip-to-cidr,premium,55.1%,Medium
752,Open the Lock,/problems/open-the-lock,free,55.3%,Medium
753,Cracking the Safe,/problems/cracking-the-safe,free,54.5%,Hard
754,Reach a Number,/problems/reach-a-number,free,41.8%,Medium
755,Pour Water,/problems/pour-water,premium,45.4%,Medium
756,Pyramid Transition Matrix,/problems/pyramid-transition-matrix,free,54.7%,Medium
757,Set Intersection Size At Least Two,/problems/set-intersection-size-at-least-two,free,43.1%,Hard
758,Bold Words in String,/problems/bold-words-in-string,premium,50.0%,Medium
759,Employee Free Time,/problems/employee-free-time,premium,70.9%,Hard
760,Find Anagram Mappings,/problems/find-anagram-mappings,premium,82.6%,Easy
761,Special Binary String,/problems/special-binary-string,free,59.8%,Hard
762,Prime Number of Set Bits in Binary Representation,/problems/prime-number-of-set-bits-in-binary-representation,free,66.5%,Easy
763,Partition Labels,/problems/partition-labels,free,79.3%,Medium
764,Largest Plus Sign,/problems/largest-plus-sign,free,48.6%,Medium
765,Couples Holding Hands,/problems/couples-holding-hands,free,56.5%,Hard
766,Toeplitz Matrix,/problems/toeplitz-matrix,free,67.8%,Easy
767,Reorganize String,/problems/reorganize-string,free,51.9%,Medium
768,Max Chunks To Make Sorted II,/problems/max-chunks-to-make-sorted-ii,free,51.9%,Hard
769,Max Chunks To Make Sorted,/problems/max-chunks-to-make-sorted,free,57.5%,Medium
770,Basic Calculator IV,/problems/basic-calculator-iv,free,55.6%,Hard
771,Jewels and Stones,/problems/jewels-and-stones,free,87.6%,Easy
772,Basic Calculator III,/problems/basic-calculator-iii,premium,47.2%,Hard
773,Sliding Puzzle,/problems/sliding-puzzle,free,63.0%,Hard
774,Minimize Max Distance to Gas Station,/problems/minimize-max-distance-to-gas-station,premium,50.2%,Hard
775,Global and Local Inversions,/problems/global-and-local-inversions,free,45.3%,Medium
776,Split BST,/problems/split-bst,premium,58.2%,Medium
777,Swap Adjacent in LR String,/problems/swap-adjacent-in-lr-string,free,36.3%,Medium
778,Swim in Rising Water,/problems/swim-in-rising-water,free,58.5%,Hard
779,K-th Symbol in Grammar,/problems/k-th-symbol-in-grammar,free,39.8%,Medium
780,Reaching Points,/problems/reaching-points,free,31.5%,Hard
781,Rabbits in Forest,/problems/rabbits-in-forest,free,55.8%,Medium
782,Transform to Chessboard,/problems/transform-to-chessboard,free,52.0%,Hard
783,Minimum Distance Between BST Nodes,/problems/minimum-distance-between-bst-nodes,free,55.9%,Easy
784,Letter Case Permutation,/problems/letter-case-permutation,free,72.0%,Medium
785,Is Graph Bipartite?,/problems/is-graph-bipartite,free,50.2%,Medium
786,K-th Smallest Prime Fraction,/problems/k-th-smallest-prime-fraction,free,48.2%,Hard
787,Cheapest Flights Within K Stops,/problems/cheapest-flights-within-k-stops,free,36.1%,Medium
788,Rotated Digits,/problems/rotated-digits,free,57.3%,Medium
789,Escape The Ghosts,/problems/escape-the-ghosts,free,60.0%,Medium
790,Domino and Tromino Tiling,/problems/domino-and-tromino-tiling,free,47.7%,Medium
791,Custom Sort String,/problems/custom-sort-string,free,68.8%,Medium
792,Number of Matching Subsequences,/problems/number-of-matching-subsequences,free,50.4%,Medium
793,Preimage Size of Factorial Zeroes Function,/problems/preimage-size-of-factorial-zeroes-function,free,41.6%,Hard
794,Valid Tic-Tac-Toe State,/problems/valid-tic-tac-toe-state,free,35.1%,Medium
795,Number of Subarrays with Bounded Maximum,/problems/number-of-subarrays-with-bounded-maximum,free,52.3%,Medium
796,Rotate String,/problems/rotate-string,free,51.8%,Easy
797,All Paths From Source to Target,/problems/all-paths-from-source-to-target,free,80.8%,Medium
798,Smallest Rotation with Highest Score,/problems/smallest-rotation-with-highest-score,free,47.3%,Hard
799,Champagne Tower,/problems/champagne-tower,free,51.1%,Medium
800,Similar RGB Color,/problems/similar-rgb-color,premium,63.7%,Easy
801,Minimum Swaps To Make Sequences Increasing,/problems/minimum-swaps-to-make-sequences-increasing,free,39.2%,Hard
802,Find Eventual Safe States,/problems/find-eventual-safe-states,free,52.2%,Medium
803,Bricks Falling When Hit,/problems/bricks-falling-when-hit,free,33.7%,Hard
804,Unique Morse Code Words,/problems/unique-morse-code-words,free,79.9%,Easy
805,Split Array With Same Average,/problems/split-array-with-same-average,free,26.5%,Hard
806,Number of Lines To Write String,/problems/number-of-lines-to-write-string,free,66.0%,Easy
807,Max Increase to Keep City Skyline,/problems/max-increase-to-keep-city-skyline,free,85.4%,Medium
808,Soup Servings,/problems/soup-servings,free,42.3%,Medium
809,Expressive Words,/problems/expressive-words,free,46.4%,Medium
810,Chalkboard XOR Game,/problems/chalkboard-xor-game,free,53.0%,Hard
811,Subdomain Visit Count,/problems/subdomain-visit-count,free,74.0%,Medium
812,Largest Triangle Area,/problems/largest-triangle-area,free,59.6%,Easy
813,Largest Sum of Averages,/problems/largest-sum-of-averages,free,52.3%,Medium
814,Binary Tree Pruning,/problems/binary-tree-pruning,free,71.0%,Medium
815,Bus Routes,/problems/bus-routes,free,45.2%,Hard
816,Ambiguous Coordinates,/problems/ambiguous-coordinates,free,55.9%,Medium
817,Linked List Components,/problems/linked-list-components,free,58.0%,Medium
818,Race Car,/problems/race-car,free,42.4%,Hard
819,Most Common Word,/problems/most-common-word,free,45.3%,Easy
820,Short Encoding of Words,/problems/short-encoding-of-words,free,55.2%,Medium
821,Shortest Distance to a Character,/problems/shortest-distance-to-a-character,free,70.9%,Easy
822,Card Flipping Game,/problems/card-flipping-game,free,44.6%,Medium
823,Binary Trees With Factors,/problems/binary-trees-with-factors,free,43.7%,Medium
824,Goat Latin,/problems/goat-latin,free,67.5%,Easy
825,Friends Of Appropriate Ages,/problems/friends-of-appropriate-ages,free,45.8%,Medium
826,Most Profit Assigning Work,/problems/most-profit-assigning-work,free,41.4%,Medium
827,Making A Large Island,/problems/making-a-large-island,free,44.7%,Hard
828,Count Unique Characters of All Substrings of a Given String,/problems/count-unique-characters-of-all-substrings-of-a-given-string,free,49.4%,Hard
829,Consecutive Numbers Sum,/problems/consecutive-numbers-sum,free,40.9%,Hard
830,Positions of Large Groups,/problems/positions-of-large-groups,free,51.3%,Easy
831,Masking Personal Information,/problems/masking-personal-information,free,45.9%,Medium
832,Flipping an Image,/problems/flipping-an-image,free,79.6%,Easy
833,Find And Replace in String,/problems/find-and-replace-in-string,free,54.3%,Medium
834,Sum of Distances in Tree,/problems/sum-of-distances-in-tree,free,52.8%,Hard
835,Image Overlap,/problems/image-overlap,free,61.3%,Medium
836,Rectangle Overlap,/problems/rectangle-overlap,free,43.2%,Easy
837,New 21 Game,/problems/new-21-game,free,36.0%,Medium
838,Push Dominoes,/problems/push-dominoes,free,52.2%,Medium
839,Similar String Groups,/problems/similar-string-groups,free,45.2%,Hard
840,Magic Squares In Grid,/problems/magic-squares-in-grid,free,38.3%,Medium
841,Keys and Rooms,/problems/keys-and-rooms,free,68.7%,Medium
842,Split Array into Fibonacci Sequence,/problems/split-array-into-fibonacci-sequence,free,37.7%,Medium
843,Guess the Word,/problems/guess-the-word,free,43.2%,Hard
844,Backspace String Compare,/problems/backspace-string-compare,free,47.3%,Easy
845,Longest Mountain in Array,/problems/longest-mountain-in-array,free,39.7%,Medium
846,Hand of Straights,/problems/hand-of-straights,free,56.2%,Medium
847,Shortest Path Visiting All Nodes,/problems/shortest-path-visiting-all-nodes,free,61.0%,Hard
848,Shifting Letters,/problems/shifting-letters,free,45.5%,Medium
849,Maximize Distance to Closest Person,/problems/maximize-distance-to-closest-person,free,47.4%,Medium
850,Rectangle Area II,/problems/rectangle-area-ii,free,53.3%,Hard
851,Loud and Rich,/problems/loud-and-rich,free,56.3%,Medium
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,free,70.9%,Easy
853,Car Fleet,/problems/car-fleet,free,47.8%,Medium
854,K-Similar Strings,/problems/k-similar-strings,free,39.2%,Hard
855,Exam Room,/problems/exam-room,free,43.6%,Medium
856,Score of Parentheses,/problems/score-of-parentheses,free,65.5%,Medium
857,Minimum Cost to Hire K Workers,/problems/minimum-cost-to-hire-k-workers,free,51.6%,Hard
858,Mirror Reflection,/problems/mirror-reflection,free,59.6%,Medium
859,Buddy Strings,/problems/buddy-strings,free,28.8%,Easy
860,Lemonade Change,/problems/lemonade-change,free,52.3%,Easy
861,Score After Flipping Matrix,/problems/score-after-flipping-matrix,free,74.8%,Medium
862,Shortest Subarray with Sum at Least K,/problems/shortest-subarray-with-sum-at-least-k,free,26.2%,Hard
863,All Nodes Distance K in Binary Tree,/problems/all-nodes-distance-k-in-binary-tree,free,60.8%,Medium
864,Shortest Path to Get All Keys,/problems/shortest-path-to-get-all-keys,free,44.3%,Hard
865,Smallest Subtree with all the Deepest Nodes,/problems/smallest-subtree-with-all-the-deepest-nodes,free,67.7%,Medium
866,Prime Palindrome,/problems/prime-palindrome,free,25.8%,Medium
867,Transpose Matrix,/problems/transpose-matrix,free,61.1%,Easy
868,Binary Gap,/problems/binary-gap,free,61.7%,Easy
869,Reordered Power of 2,/problems/reordered-power-of-2,free,61.3%,Medium
870,Advantage Shuffle,/problems/advantage-shuffle,free,51.2%,Medium
871,Minimum Number of Refueling Stops,/problems/minimum-number-of-refueling-stops,free,35.6%,Hard
872,Leaf-Similar Trees,/problems/leaf-similar-trees,free,64.9%,Easy
873,Length of Longest Fibonacci Subsequence,/problems/length-of-longest-fibonacci-subsequence,free,48.6%,Medium
874,Walking Robot Simulation,/problems/walking-robot-simulation,free,37.7%,Medium
875,Koko Eating Bananas,/problems/koko-eating-bananas,free,54.6%,Medium
876,Middle of the Linked List,/problems/middle-of-the-linked-list,free,72.4%,Easy
877,Stone Game,/problems/stone-game,free,69.0%,Medium
878,Nth Magical Number,/problems/nth-magical-number,free,35.8%,Hard
879,Profitable Schemes,/problems/profitable-schemes,free,40.6%,Hard
880,Decoded String at Index,/problems/decoded-string-at-index,free,28.3%,Medium
881,Boats to Save People,/problems/boats-to-save-people,free,50.0%,Medium
882,Reachable Nodes In Subdivided Graph,/problems/reachable-nodes-in-subdivided-graph,free,49.7%,Hard
883,Projection Area of 3D Shapes,/problems/projection-area-of-3d-shapes,free,69.9%,Easy
884,Uncommon Words from Two Sentences,/problems/uncommon-words-from-two-sentences,free,65.5%,Easy
885,Spiral Matrix III,/problems/spiral-matrix-iii,free,72.3%,Medium
886,Possible Bipartition,/problems/possible-bipartition,free,47.0%,Medium
887,Super Egg Drop,/problems/super-egg-drop,free,27.2%,Hard
888,Fair Candy Swap,/problems/fair-candy-swap,free,60.4%,Easy
889,Construct Binary Tree from Preorder and Postorder Traversal,/problems/construct-binary-tree-from-preorder-and-postorder-traversal,free,69.8%,Medium
890,Find and Replace Pattern,/problems/find-and-replace-pattern,free,75.6%,Medium
891,Sum of Subsequence Widths,/problems/sum-of-subsequence-widths,free,35.2%,Hard
892,Surface Area of 3D Shapes,/problems/surface-area-of-3d-shapes,free,61.6%,Easy
893,Groups of Special-Equivalent Strings,/problems/groups-of-special-equivalent-strings,free,70.5%,Medium
894,All Possible Full Binary Trees,/problems/all-possible-full-binary-trees,free,79.3%,Medium
895,Maximum Frequency Stack,/problems/maximum-frequency-stack,free,66.3%,Hard
896,Monotonic Array,/problems/monotonic-array,free,58.5%,Easy
897,Increasing Order Search Tree,/problems/increasing-order-search-tree,free,76.1%,Easy
898,Bitwise ORs of Subarrays,/problems/bitwise-ors-of-subarrays,free,36.2%,Medium
899,Orderly Queue,/problems/orderly-queue,free,58.5%,Hard
900,RLE Iterator,/problems/rle-iterator,free,58.6%,Medium
901,Online Stock Span,/problems/online-stock-span,free,63.0%,Medium
902,Numbers At Most N Given Digit Set,/problems/numbers-at-most-n-given-digit-set,free,40.8%,Hard
903,Valid Permutations for DI Sequence,/problems/valid-permutations-for-di-sequence,free,57.0%,Hard
904,Fruit Into Baskets,/problems/fruit-into-baskets,free,42.9%,Medium
905,Sort Array By Parity,/problems/sort-array-by-parity,free,74.8%,Easy
906,Super Palindromes,/problems/super-palindromes,free,39.2%,Hard
907,Sum of Subarray Minimums,/problems/sum-of-subarray-minimums,free,33.7%,Medium
908,Smallest Range I,/problems/smallest-range-i,free,67.2%,Easy
909,Snakes and Ladders,/problems/snakes-and-ladders,free,40.4%,Medium
910,Smallest Range II,/problems/smallest-range-ii,free,32.3%,Medium
911,Online Election,/problems/online-election,free,51.6%,Medium
912,Sort an Array,/problems/sort-an-array,free,61.6%,Medium
913,Cat and Mouse,/problems/cat-and-mouse,free,35.3%,Hard
914,X of a Kind in a Deck of Cards,/problems/x-of-a-kind-in-a-deck-of-cards,free,33.1%,Easy
915,Partition Array into Disjoint Intervals,/problems/partition-array-into-disjoint-intervals,free,48.4%,Medium
916,Word Subsets,/problems/word-subsets,free,52.7%,Medium
917,Reverse Only Letters,/problems/reverse-only-letters,free,61.0%,Easy
918,Maximum Sum Circular Subarray,/problems/maximum-sum-circular-subarray,free,36.9%,Medium
919,Complete Binary Tree Inserter,/problems/complete-binary-tree-inserter,free,63.8%,Medium
920,Number of Music Playlists,/problems/number-of-music-playlists,free,49.4%,Hard
921,Minimum Add to Make Parentheses Valid,/problems/minimum-add-to-make-parentheses-valid,free,77.2%,Medium
922,Sort Array By Parity II,/problems/sort-array-by-parity-ii,free,70.6%,Easy
923,3Sum With Multiplicity,/problems/3sum-with-multiplicity,free,41.4%,Medium
924,Minimize Malware Spread,/problems/minimize-malware-spread,free,41.9%,Hard
925,Long Pressed Name,/problems/long-pressed-name,free,34.9%,Easy
926,Flip String to Monotone Increasing,/problems/flip-string-to-monotone-increasing,free,58.5%,Medium
927,Three Equal Parts,/problems/three-equal-parts,free,39.3%,Hard
928,Minimize Malware Spread II,/problems/minimize-malware-spread-ii,free,42.0%,Hard
929,Unique Email Addresses,/problems/unique-email-addresses,free,67.4%,Easy
930,Binary Subarrays With Sum,/problems/binary-subarrays-with-sum,free,48.5%,Medium
931,Minimum Falling Path Sum,/problems/minimum-falling-path-sum,free,67.2%,Medium
932,Beautiful Array,/problems/beautiful-array,free,64.6%,Medium
933,Number of Recent Calls,/problems/number-of-recent-calls,free,73.1%,Easy
934,Shortest Bridge,/problems/shortest-bridge,free,52.5%,Medium
935,Knight Dialer,/problems/knight-dialer,free,48.9%,Medium
936,Stamping The Sequence,/problems/stamping-the-sequence,free,53.5%,Hard
937,Reorder Data in Log Files,/problems/reorder-data-in-log-files,free,55.9%,Easy
938,Range Sum of BST,/problems/range-sum-of-bst,free,85.0%,Easy
939,Minimum Area Rectangle,/problems/minimum-area-rectangle,free,53.5%,Medium
940,Distinct Subsequences II,/problems/distinct-subsequences-ii,free,44.2%,Hard
941,Valid Mountain Array,/problems/valid-mountain-array,free,33.8%,Easy
942,DI String Match,/problems/di-string-match,free,75.7%,Easy
943,Find the Shortest Superstring,/problems/find-the-shortest-superstring,free,45.4%,Hard
944,Delete Columns to Make Sorted,/problems/delete-columns-to-make-sorted,free,70.0%,Easy
945,Minimum Increment to Make Array Unique,/problems/minimum-increment-to-make-array-unique,free,48.9%,Medium
946,Validate Stack Sequences,/problems/validate-stack-sequences,free,67.5%,Medium
947,Most Stones Removed with Same Row or Column,/problems/most-stones-removed-with-same-row-or-column,free,56.2%,Medium
948,Bag of Tokens,/problems/bag-of-tokens,free,46.2%,Medium
949,Largest Time for Given Digits,/problems/largest-time-for-given-digits,free,35.5%,Medium
950,Reveal Cards In Increasing Order,/problems/reveal-cards-in-increasing-order,free,77.0%,Medium
951,Flip Equivalent Binary Trees,/problems/flip-equivalent-binary-trees,free,66.6%,Medium
952,Largest Component Size by Common Factor,/problems/largest-component-size-by-common-factor,free,40.4%,Hard
953,Verifying an Alien Dictionary,/problems/verifying-an-alien-dictionary,free,52.5%,Easy
954,Array of Doubled Pairs,/problems/array-of-doubled-pairs,free,38.6%,Medium
955,Delete Columns to Make Sorted II,/problems/delete-columns-to-make-sorted-ii,free,34.2%,Medium
956,Tallest Billboard,/problems/tallest-billboard,free,39.9%,Hard
957,Prison Cells After N Days,/problems/prison-cells-after-n-days,free,39.5%,Medium
958,Check Completeness of a Binary Tree,/problems/check-completeness-of-a-binary-tree,free,53.5%,Medium
959,Regions Cut By Slashes,/problems/regions-cut-by-slashes,free,68.5%,Medium
960,Delete Columns to Make Sorted III,/problems/delete-columns-to-make-sorted-iii,free,56.5%,Hard
961,N-Repeated Element in Size 2N Array,/problems/n-repeated-element-in-size-2n-array,free,75.4%,Easy
962,Maximum Width Ramp,/problems/maximum-width-ramp,free,48.1%,Medium
963,Minimum Area Rectangle II,/problems/minimum-area-rectangle-ii,free,54.4%,Medium
964,Least Operators to Express Number,/problems/least-operators-to-express-number,free,47.3%,Hard
965,Univalued Binary Tree,/problems/univalued-binary-tree,free,68.9%,Easy
966,Vowel Spellchecker,/problems/vowel-spellchecker,free,51.6%,Medium
967,Numbers With Same Consecutive Differences,/problems/numbers-with-same-consecutive-differences,free,47.1%,Medium
968,Binary Tree Cameras,/problems/binary-tree-cameras,free,41.8%,Hard
969,Pancake Sorting,/problems/pancake-sorting,free,69.7%,Medium
970,Powerful Integers,/problems/powerful-integers,free,43.5%,Medium
971,Flip Binary Tree To Match Preorder Traversal,/problems/flip-binary-tree-to-match-preorder-traversal,free,49.9%,Medium
972,Equal Rational Numbers,/problems/equal-rational-numbers,free,42.5%,Hard
973,K Closest Points to Origin,/problems/k-closest-points-to-origin,free,66.0%,Medium
974,Subarray Sums Divisible by K,/problems/subarray-sums-divisible-by-k,free,53.1%,Medium
975,Odd Even Jump,/problems/odd-even-jump,free,39.0%,Hard
976,Largest Perimeter Triangle,/problems/largest-perimeter-triangle,free,57.5%,Easy
977,Squares of a Sorted Array,/problems/squares-of-a-sorted-array,free,71.6%,Easy
978,Longest Turbulent Subarray,/problems/longest-turbulent-subarray,free,47.5%,Medium
979,Distribute Coins in Binary Tree,/problems/distribute-coins-in-binary-tree,free,71.4%,Medium
980,Unique Paths III,/problems/unique-paths-iii,free,79.4%,Hard
981,Time Based Key-Value Store,/problems/time-based-key-value-store,free,52.8%,Medium
